file,type,member,kind,handles,vb_ref,match,port_hint,status,notes
ModPlayViewer.vb,ModPlayViewer,TsEndFilter_Click,Sub,TsEndFilter.Click,ModPlayViewer.vb:534,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
ModPlayViewer.vb,ModPlayViewer,TsFilters_Click,Sub,TsFilters.Click,ModPlayViewer.vb:559,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModPlayViewer.vb,ModPlayViewer,BgGetPlayedInfo_DoWork,Sub,BgGetPlayedInfo.DoWork,ModPlayViewer.vb:615,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
ModPlayViewer.vb,ModPlayViewer,BgGetPlayedInfo_RunWorkerCompleted,Sub,BgGetPlayedInfo.RunWorkerCompleted,ModPlayViewer.vb:656,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
ModPlayViewer.vb,ModPlayViewer,ModPlayViewer_LocationChanged,Sub,Me.LocationChanged,ModPlayViewer.vb:831,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
ModPlayViewer.vb,ModPlayViewer,RttNotes_RichTextContentSaved,Sub,RttNotes.RichTextContentSaved,ModPlayViewer.vb:847,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
MsgPicture.vb,MsgPicture,MsgPicture_Load,Sub,MyBase.Load,MsgPicture.vb:191,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,MsgPicture_Shown,Sub,Me.Shown,MsgPicture.vb:279,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,LpActions_MouseMove,Sub,LpActions.MouseMove,MsgPicture.vb:321,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,BtOpen_Click,Sub,"PicFile.Click, BtOpen.Click",MsgPicture.vb:335,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,PicFullscreen_Click,Sub,PicFullscreen.Click,MsgPicture.vb:350,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,PicBox_MouseHover,Sub,"PicClose.MouseHover, PicFullscreen.MouseHover",MsgPicture.vb:438,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,PicFullscreen_MouseEnter,Sub,PicFullscreen.MouseEnter,MsgPicture.vb:452,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,PicFullscreen_MouseLeave,Sub,PicFullscreen.MouseLeave,MsgPicture.vb:462,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
MsgPicture.vb,MsgPicture,PicClose_Click,Sub,PicClose.Click,MsgPicture.vb:471,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
MsgPicture.vb,MsgPicture,PicClose_MouseEnter,Sub,PicClose.MouseEnter,MsgPicture.vb:480,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
MsgPicture.vb,MsgPicture,PicClose_MouseLeave,Sub,PicClose.MouseLeave,MsgPicture.vb:490,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
MsgPicture.vb,MsgPicture,MsgPicture_FormClosing,Sub,Me.FormClosing,MsgPicture.vb:499,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.ContentsView.vb,NIT,FvContents_SelectedIndexChanged,Sub,FvContents.SelectedIndexChanged,NIT.ContentsView.vb:61,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.ContentsView.vb,NIT,FvContents_VirtualItemsSelectionRangeChanged,Sub,FvContents.VirtualItemsSelectionRangeChanged,NIT.ContentsView.vb:81,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.ContentsView.vb,NIT,FvContents_ShownCountZero,Sub,FvContents.ShownCountZero,NIT.ContentsView.vb:98,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.DetailsView.vb,NIT,FvDetails_SelectedIndexChanged,Sub,FvDetails.SelectedIndexChanged,NIT.DetailsView.vb:194,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.DetailsView.vb,NIT,FvDetails_VirtualItemsSelectionRangeChanged,Sub,FvDetails.VirtualItemsSelectionRangeChanged,NIT.DetailsView.vb:212,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.DetailsView.vb,NIT,LbProperties_TextChanged,Sub,LbProperties.TextChanged,NIT.DetailsView.vb:391,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
NIT.DragDrop.vb,NIT,Fv_DragDrop,Sub,"FvMods.DragDrop, FvContents.DragDrop, FvDetails.DragDrop",NIT.DragDrop.vb:22,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
NIT.Menu.vb,NIT,Fv_ItemClicked,Sub,"FvContents.ItemClicked, FvDetails.ItemClicked",NIT.Menu.vb:593,none,,Divergence,NIT.Menu UI plumbing: the Db* debug-options menu (intentional cross-platform omission) + WinForms mouse/key/click/form-lifecycle event handlers + status-button handlers.
NIT.Menu.vb,NIT,MsGetUpdate_Click,Sub,MsGetUpdate.Click,NIT.Menu.vb:1086,none,,Deferred,run-menu / shared-nit / original-restorers / original-portraits / auto-update / debug-menu / select-game-mod.
NIT.Menu.vb,NIT,MsPlayedInfo_Click,Sub,MsPlayedInfo.Click,NIT.Menu.vb:1142,none,,Ported,menu construction + wired command handlers (menu_bar/help/ribbon-toggle/play-viewer/create-installer).
NIT.Menu.vb,NIT,TsbModSelector_SearchBoxClosed,Sub,TsbModSelector.ItemSelected,NIT.Menu.vb:1163,none,,Ported,"Ported in the visual/help-parity pass: the menu-bar Mod Selector combo selects the chosen mod (VB TsbModSelector.ItemSelected -> SelectMod), wired via MainWindow._on_mod_selector_activated."
NIT.Menu.vb,NIT,RbnPlay_Click,Sub,RbnPlay.Click,NIT.Menu.vb:1181,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnPlay_MouseUp,Sub,RbnPlay.MouseUp,NIT.Menu.vb:1191,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnInstallUninstall_Click,Sub,RbnInstallUninstall.Click,NIT.Menu.vb:1219,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnToolset_Click,Sub,RbnToolset.Click,NIT.Menu.vb:1258,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnMapFolders_Click,Sub,RbnMapFolders.Click,NIT.Menu.vb:1270,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnMapFiles_Click,Sub,RbnMapFiles.Click,NIT.Menu.vb:1282,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnNwnIni_Click,Sub,RbnNwnIni.Click,NIT.Menu.vb:1298,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnExportSettings_Click,Sub,RbnExportSettings.Click,NIT.Menu.vb:1310,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,RbnBackupData_Click,Sub,RbnBackupData.Click,NIT.Menu.vb:1360,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RbnButtonLabel_MouseLeave,Sub,"RbnExportSettings.MouseLeave, RbnBackupData.MouseLeave",NIT.Menu.vb:1375,none,,Divergence,NIT.Menu UI plumbing: the Db* debug-options menu (intentional cross-platform omission) + WinForms mouse/key/click/form-lifecycle event handlers + status-button handlers.
NIT.Menu.vb,NIT,RbnFontAndColour_Click,Sub,"RbnFontAndColour.Click, MsFontAndColour.Click",NIT.Menu.vb:1385,strong,vaultkeeper/ui/theme.py,Ported,verified: wired command handlers
NIT.Menu.vb,NIT,RbnManageWorkshop_Click,Sub,RbnManageWorkshop.Click,NIT.Menu.vb:1427,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,RbnAdvancedSettings_Click,Sub,RbnAdvancedSettings.Click,NIT.Menu.vb:1463,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsOpen_Click,Sub,MsOpen.Click,NIT.Menu.vb:1477,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsDownloadProject_Click,Sub,"MsDownloadProject.Click, RbnDownloadProject.Click",NIT.Menu.vb:1499,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsAddFiles_Click,Sub,"MsAddFiles.Click, RbnAddFiles.Click",NIT.Menu.vb:1567,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsAddMods_Click,Sub,MsAddMods.Click,NIT.Menu.vb:1619,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsUpdateDownloads_Click,Sub,"MsUpdateDownloads.Click, RbnUpdateDownloads.Click",NIT.Menu.vb:1661,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsMoveToFolder_Click,Sub,"MsMoveToFolder.Click, MsMoveToDev.Click",NIT.Menu.vb:1698,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsMoveToHistory_Click,Sub,MsMoveToHistory.Click,NIT.Menu.vb:1730,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsNewFolder_Click,Sub,MsNewFolder.Click,NIT.Menu.vb:1782,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsNewTextFile_Click,Sub,MsNewTextFile.Click,NIT.Menu.vb:1839,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsNewRtfFile_Click,Sub,MsNewRtfFile.Click,NIT.Menu.vb:1859,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsBackupData_Click,Sub,MsBackupData.Click,NIT.Menu.vb:1879,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsRestoreData_Click,Sub,MsRestoreData.Click,NIT.Menu.vb:1927,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsExportMods_Click,Sub,MsExportMods.Click,NIT.Menu.vb:1954,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsImportMods_Click,Sub,MsImportMods.Click,NIT.Menu.vb:1984,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsOpenSharedStore_Click,Sub,MsOpenSharedStore.Click,NIT.Menu.vb:2027,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsConnect_Click,Sub,MsConnect.Click,NIT.Menu.vb:2053,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
NIT.Menu.vb,NIT,MsExtractPortraits_Click,Sub,MsExtractPortraits.Click,NIT.Menu.vb:2084,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsDisplayInfo_Click,Sub,MsDisplayInfo.Click,NIT.Menu.vb:2220,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsProperties_Click,Sub,MsProperties.Click,NIT.Menu.vb:2277,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsRestart_Click,Sub,MsRestart.Click,NIT.Menu.vb:2303,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsExit_Click,Sub,MsExit.Click,NIT.Menu.vb:2319,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsSelectAll_Click,Sub,MsSelectAll.Click,NIT.Menu.vb:2374,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCopy_Click,Sub,"MsCut.Click, MsCopy.Click",NIT.Menu.vb:2425,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCopyName_Click,Sub,MsCopyName.Click,NIT.Menu.vb:2489,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsPaste_Click,Sub,MsPaste.Click,NIT.Menu.vb:2517,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsDelete_Click,Sub,MsDelete.Click,NIT.Menu.vb:2578,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsRename_Click,Sub,MsRename.Click,NIT.Menu.vb:2620,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsFind_Click,Sub,MsFind.Click,NIT.Menu.vb:2648,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsFindAndRename_Click,Sub,MsFindAndRename.Click,NIT.Menu.vb:2713,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsConvertRestorer_Click,Sub,MsConvertRestorer.Click,NIT.Menu.vb:2738,strong,vaultkeeper/ui/controller.py,Ported,verified: wired command handlers
NIT.Menu.vb,NIT,MsEditWebLink_Click,Sub,MsEditWebLink.Click,NIT.Menu.vb:2812,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCopyWebLink_Click,Sub,MsCopyWebLink.Click,NIT.Menu.vb:2847,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsEditStartScreenPrefixes_Click,Sub,MsEditStartScreenPrefixes.Click,NIT.Menu.vb:2866,none,,Ported,"Start-Screen prefix editor ported: controller.loadscreen_prefix_text/save_loadscreen_prefixes + ui/dialogs/prefix_editor.py (edit LoadscreenPrefixes.txt), wired MsEditStartScreenPrefixes. (StartScreen slideshow timer stays deferred = low-value.)"
NIT.Menu.vb,NIT,MsCollapseAllGroups_Click,Sub,MsCollapseAllGroups.Click,NIT.Menu.vb:2891,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsExpandAllGroups_Click,Sub,MsExpandAllGroups.Click,NIT.Menu.vb:2912,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCharacterSummary_Click,Sub,MsCharacterSummary.Click,NIT.Menu.vb:2933,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsConflicts_Click,Sub,MsConflicts.Click,NIT.Menu.vb:2979,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsModsPlayed_Click,Sub,MsModsPlayed.Click,NIT.Menu.vb:3014,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsWorkshopViewer_Click,Sub,MsWorkshopViewer.Click,NIT.Menu.vb:3042,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsLogFile_Click,Sub,"MsLogFile.Click, RbnNitLog.Click",NIT.Menu.vb:3059,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsDisplaySettings_Click,Sub,"MsDisplaySettings.Click, RbnDisplaySettings.Click",NIT.Menu.vb:3077,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
NIT.Menu.vb,NIT,MsOpenRulesFile_Click,Sub,MsOpenRulesFile.Click,NIT.Menu.vb:3099,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
NIT.Menu.vb,NIT,MsNwnClientLogFile_Click,Sub,"MsNwnClientLogFile.Click, RbnNwnLog.Click",NIT.Menu.vb:3124,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsNwnEngineLogFile_Click,Sub,"MsNwnEngineLogFile.Click, RbnNwnEngineLog.Click",NIT.Menu.vb:3141,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,ViewIniFile_Click,Sub,"MsNWNIniFile.Click,",NIT.Menu.vb:3189,none,,Ported,menu construction + wired command handlers (menu_bar/help/ribbon-toggle/play-viewer/create-installer).
NIT.Menu.vb,NIT,MsNwnSettingsFile_Click,Sub,"MsNwnSettingsFile.Click, RbnNwnSettingsFile.Click",NIT.Menu.vb:3228,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsViewClipboard_Click,Sub,MsViewClipboard.Click,NIT.Menu.vb:3245,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
NIT.Menu.vb,NIT,MsNewGroup_Click,Sub,MsNewGroup.Click,NIT.Menu.vb:3267,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsNewMod_Click,Sub,"MsNewMod.Click, RbnNewMod.Click",NIT.Menu.vb:3296,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCreateInstaller_Click,Sub,"MsCreateInstaller.Click, RbnCreateInstaller.Click,",NIT.Menu.vb:3329,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCreateMissingInstallers_Click,Sub,MsCreateMissingInstallers.Click,NIT.Menu.vb:3401,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsChangeInstaller_Click,Sub,"MsChangeInstaller.Click, RbnChangeInstaller.Click",NIT.Menu.vb:3527,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCreateRestorer_Click,Sub,"MsCreateRestorer.Click, RbnCreateRestorer.Click",NIT.Menu.vb:3542,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCreateOriginalRestorers_Click,Sub,MsCreateOriginalRestorers.Click,NIT.Menu.vb:3624,none,,Ported,"Original restorers ported: game/original_files.py (bundled OriginalFiles/OriginalEeFiles CRC tables -> original_crc_table; original_source_files; validate_originals; restorer_buckets) + controller.create_original_restorers (group + copy pristine originals into Core/INI/Character + per-module restorer mods), wired MsCreateOriginalRestorers."
NIT.Menu.vb,NIT,MsPublishMod_Click,Sub,MsPublishMod.Click,NIT.Menu.vb:3654,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsLoadscreens_Click,Sub,MsLoadscreens.Click,NIT.Menu.vb:3699,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsHakPatchEditor_Click,Sub,MsHakPatchEditor.Click,NIT.Menu.vb:3732,none,,Ported,"Hak Patch editor ported: controller.patch_hak_sequence/save_patch_hak_sequence (reorder PatchFileSequence.txt + regenerate nwnpatch.ini) + ui/dialogs/hak_patch_editor.py (list + Move Up/Down + Save), wired MsHakPatchEditor."
NIT.Menu.vb,NIT,MsAliasSection_Click,Sub,MsAliasSection.Click,NIT.Menu.vb:3754,none,,Ported,"Alias section editor ported (bounded): game/nwn_folders.read_alias_section/write_alias_section (targeted [Alias] writer + nwn.ini.bak backup) + controller.alias_locations_report/save_alias_locations + ui/dialogs/alias_section_editor.py (view/edit + config-isolation confirm), wired MsAliasSection; re-opens the profile on change (VB Restart)."
NIT.Menu.vb,NIT,MsRemoveLetoLogFiles_Click,Sub,MsRemoveLetoLogFiles.Click,NIT.Menu.vb:3779,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/main_window.py,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsSynchroniseMods_Click,Sub,MsSynchroniseMods.Click,NIT.Menu.vb:3816,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsCompact_Click,Sub,MsCompact.Click,NIT.Menu.vb:3857,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsRemoveIllegalModFiles_Click,Sub,MsRemoveIllegalModFiles.Click,NIT.Menu.vb:3918,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsAnneal_Click,Sub,MsAnneal.Click,NIT.Menu.vb:3954,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsInstall_Click,Sub,MsInstall.Click,NIT.Menu.vb:4002,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsUninstall_Click,Sub,MsUninstall.Click,NIT.Menu.vb:4024,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsModExplorer_Click,Sub,"MsModExplorer.Click, RbnModExplorer.Click",NIT.Menu.vb:4050,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsCharacterExplorer_Click,Sub,"MsCharacterExplorer.Click, RbnCharacterExplorer.Click",NIT.Menu.vb:4076,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsDocOrganiser_Click,Sub,"MsDocOrganiser.Click, RbnDocOrganise.Click",NIT.Menu.vb:4108,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsGameSaves_Click,Sub,"MsGameSaves.Click, RbnGameSaves.Click",NIT.Menu.vb:4131,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsBackupManager_Click,Sub,"MsBackupManager.Click, RbnRestoreData.Click",NIT.Menu.vb:4283,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsInstallationManager_Click,Sub,"MsInstallationManager.Click, RbnInstallationManager.Click",NIT.Menu.vb:4317,none,,Ported,"Installation sets ported: game/installation_sets.py (data model + apply-diff + validate + JSON) + controller load/save/create_checkpoint/create_set/rename/delete/apply + ui/dialogs/installation_manager.py editor, wired MsInstallationManager/RbnInstallationManager."
NIT.Menu.vb,NIT,MsInstallationAnalyser_Click,Sub,MsInstallationAnalyser.Click,NIT.Menu.vb:4347,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsWizardBuilder_Click,Sub,"MsWizardBuilder.Click, RbnWizardBuilder.Click",NIT.Menu.vb:4373,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsDependencyManager_Click,Sub,"MsDependencyManager.Click, RbnDependencyManager.Click",NIT.Menu.vb:4435,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsPortraitManager_Click,Sub,"MsPortraitManager.Click, RbnPortraitManager.Click",NIT.Menu.vb:4462,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsPortraitManager_MouseUp,Sub,"MsPortraitManager.MouseUp, RbnPortraitManager.MouseUp",NIT.Menu.vb:4514,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsUpdateEeFiles_Click,Sub,MsUpdateEeFiles.Click,NIT.Menu.vb:4530,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
NIT.Menu.vb,NIT,MsRefreshWorkshopFiles_Click,Sub,MsRefreshWorkshopFiles.Click,NIT.Menu.vb:4583,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsValidateMovieFiles_Click,Sub,MsValidateMovieFiles.Click,NIT.Menu.vb:4614,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsValidateProfileData_Click,Sub,MsValidateProfileData.Click,NIT.Menu.vb:4680,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsValidateMods_Click,Sub,MsValidateMods.Click,NIT.Menu.vb:4722,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsValidateInstalledData_Click,Sub,MsValidateInstalledData.Click,NIT.Menu.vb:4756,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsValidate_Click,Sub,MsValidate.Click,NIT.Menu.vb:4811,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsRecoverGroups_Click,Sub,MsRecoverGroups.Click,NIT.Menu.vb:4898,strong,vaultkeeper/game/recovery.py | vaultkeeper/ui/controller.py,Ported,verified: wired command handlers
NIT.Menu.vb,NIT,MsRecoverModProperties_Click,Sub,MsRecoverModProperties.Click,NIT.Menu.vb:5077,strong,vaultkeeper/game/recovery.py | vaultkeeper/ui/controller.py,Ported,verified: wired command handlers
NIT.Menu.vb,NIT,MsRepairCrcs_Click,Sub,MsRepairCrcs.Click,NIT.Menu.vb:5131,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsRebuildDatabase_Click,Sub,MsRebuildDatabase.Click,NIT.Menu.vb:5209,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,RunMenu_Click,Sub,"MsPlayNeverwinterNights.Click, MsToolset.Click",NIT.Menu.vb:5260,strong,vaultkeeper/ui/main_window.py,Ported,Run Menu (external launch programs) ported: Settings.run_links + menu_bar.populate_run_menu (SetRunMenu) + main_window._on_run_program launch (RunMenu_Click Case Else) + settings dialog Run Menu tab (Reset restores the empty default = SetDefaultRunMenu/ResetRunMenu).
NIT.Menu.vb,NIT,BimLink_MouseClick,Sub,"BimLink.MouseClick, lbModState.MouseClick",NIT.Menu.vb:5436,none,,Divergence,NIT.Menu UI plumbing: the Db* debug-options menu (intentional cross-platform omission) + WinForms mouse/key/click/form-lifecycle event handlers + status-button handlers.
NIT.Menu.vb,NIT,MsBasicSettings_Click,Sub,"MsBasicSettings.Click, RbnBasicSettings.Click",NIT.Menu.vb:5463,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsSettings_Click,Sub,MsSettings.Click,NIT.Menu.vb:5496,none,,Ported,menu command handler whose command is wired in port _command_handlers().
NIT.Menu.vb,NIT,MsOriginalPortraits_CheckedChanged,Sub,MsOriginalPortraits.CheckedChanged,NIT.Menu.vb:5766,none,,Deferred,handler for a command in the tracked deferred set.
NIT.Menu.vb,NIT,MsPropertiesHeight_Click,Sub,MsPropertiesHeight.Click,NIT.Menu.vb:5872,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
NIT.Menu.vb,NIT,MsResetWindow_Click,Sub,MsResetWindow.Click,NIT.Menu.vb:5904,none,,Divergence,handler for a command that is an intentional cross-platform divergence.
