file,type,member,kind,handles,vb_ref,match,port_hint,status,notes
ModExplorer.Properties.vb,ModExplorer,StateFilterMenuItem,Property,,ModExplorer.Properties.vb:192,none,,Divergence,"VB per-preference ListView-editor plumbing (Preferences/Advanced/MenuCommon/MapExceptions pages), ModExplorer rating/prefix/operand filters + virtual-list/bg-worker, and ModView WinForms events / cosmetic icons+tooltips. Bounded port = tabbed Settings dialog + name/state/completed ModExplorer filter."
ModExplorer.Properties.vb,ModExplorer,StateFilter,Property,,ModExplorer.Properties.vb:213,none,,Ported,mod-list report + bounded ModExplorer filter (name/state) + download required-projects/sizes + rule/extension prefs.
ModExplorer.Properties.vb,ModExplorer,RatingOperandMenuItem,Property,,ModExplorer.Properties.vb:228,none,,Divergence,"VB per-preference ListView-editor plumbing (Preferences/Advanced/MenuCommon/MapExceptions pages), ModExplorer rating/prefix/operand filters + virtual-list/bg-worker, and ModView WinForms events / cosmetic icons+tooltips. Bounded port = tabbed Settings dialog + name/state/completed ModExplorer filter."
ModExplorer.Properties.vb,ModExplorer,RatingOperand,Property,,ModExplorer.Properties.vb:257,none,,Divergence,"VB per-preference ListView-editor plumbing (Preferences/Advanced/MenuCommon/MapExceptions pages), ModExplorer rating/prefix/operand filters + virtual-list/bg-worker, and ModView WinForms events / cosmetic icons+tooltips. Bounded port = tabbed Settings dialog + name/state/completed ModExplorer filter."
ModExplorer.Properties.vb,ModExplorer,RatingFilterMenuItem,Property,,ModExplorer.Properties.vb:269,none,,Divergence,"VB per-preference ListView-editor plumbing (Preferences/Advanced/MenuCommon/MapExceptions pages), ModExplorer rating/prefix/operand filters + virtual-list/bg-worker, and ModView WinForms events / cosmetic icons+tooltips. Bounded port = tabbed Settings dialog + name/state/completed ModExplorer filter."
ModExplorer.Properties.vb,ModExplorer,RatingFilter,Property,,ModExplorer.Properties.vb:290,none,,Divergence,"VB per-preference ListView-editor plumbing (Preferences/Advanced/MenuCommon/MapExceptions pages), ModExplorer rating/prefix/operand filters + virtual-list/bg-worker, and ModView WinForms events / cosmetic icons+tooltips. Bounded port = tabbed Settings dialog + name/state/completed ModExplorer filter."
ModExplorer.Properties.vb,ModExplorer,SelectedMod,Property,,ModExplorer.Properties.vb:302,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
ModExplorer.Properties.vb,ModExplorer,ModFiles,Property,,ModExplorer.Properties.vb:327,strong,vaultkeeper/core/file_data.py | vaultkeeper/core/install_manager.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ModExplorer.Properties.vb,ModExplorer,Installers,Property,,ModExplorer.Properties.vb:344,strong,vaultkeeper/core/profile_data.py | vaultkeeper/game/game_mapper.py | vaultkeeper/ui/controller.py,AUTO-PORTED,
ModExplorer.Properties.vb,ModExplorer,Restorers,Property,,ModExplorer.Properties.vb:361,strong,vaultkeeper/core/reserved.py | vaultkeeper/game/start_screen.py | vaultkeeper/ui/controller.py,AUTO-PORTED,
ModExplorer.Properties.vb,ModExplorer,IgnoreFilters,Property,,ModExplorer.Properties.vb:378,none,,Divergence,"VB per-preference ListView-editor plumbing (Preferences/Advanced/MenuCommon/MapExceptions pages), ModExplorer rating/prefix/operand filters + virtual-list/bg-worker, and ModView WinForms events / cosmetic icons+tooltips. Bounded port = tabbed Settings dialog + name/state/completed ModExplorer filter."
ModExplorer.vb,ModExplorer,ModExplorer_Load,Sub,MyBase.Load,ModExplorer.vb:42,none,,Partial,"viewer shell + core present; VB richness simplified (haiku swept, orchestrator-verified)."
ModExplorer.vb,ModExplorer,ModExplorer_Shown,Sub,Me.Shown,ModExplorer.vb:365,none,,Partial,"viewer shell + core present; VB richness simplified (haiku swept, orchestrator-verified)."
ModExplorer.vb,ModExplorer,TsCharacter_Click,Sub,TsCharacter.Click,ModExplorer.vb:377,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,BtSelect_Click,Sub,BtSelect.Click,ModExplorer.vb:394,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,BtClose_Click,Sub,BtClose.Click,ModExplorer.vb:408,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,ModExplorer_FormClosing,Sub,Me.FormClosing,ModExplorer.vb:416,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvPlayTimes_SizeChanged,Sub,,ModExplorer.vb:463,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,ScMain_SplitterMoved,Sub,ScMain.SplitterMoved,ModExplorer.vb:477,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvFilters_ItemChecked,Sub,,ModExplorer.vb:492,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,RttNotes_RichTextContentSaved,Sub,RttNotes.RichTextContentSaved,ModExplorer.vb:502,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvExplorer_KeyPress,Sub,LvExplorer.KeyPress,ModExplorer.vb:512,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxFilter_Enter,Sub,,ModExplorer.vb:531,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxFilter_Leave,Sub,,ModExplorer.vb:551,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxFilter_KeyPress,Sub,,ModExplorer.vb:566,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxFilter_TextChanged,Sub,,ModExplorer.vb:578,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxFilterNumber_KeyPress,Sub,,ModExplorer.vb:597,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxFilterNumber_TextChanged,Sub,,ModExplorer.vb:629,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsModStateFilter_MouseEnter,Sub,TsModStateFilter.MouseEnter,ModExplorer.vb:645,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsModStateFilter_MouseLeave,Sub,TsModStateFilter.MouseLeave,ModExplorer.vb:653,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsStateClear_Click,Sub,TsStateClear.Click,ModExplorer.vb:661,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsStateOperand_Click,Sub,"TsStateGreater.Click, TsStateLess.Click, TsStateEqual.Click",ModExplorer.vb:678,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsState_Click,Sub,,ModExplorer.vb:711,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,CmClear_Click,Sub,CmClear.Click,ModExplorer.vb:741,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,CmOperand_Click,Sub,"CmGreater.Click, CmLess.Click, CmEqual.Click",ModExplorer.vb:754,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsRating_Click,Sub,,ModExplorer.vb:787,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxRating_KeyDown,Sub,TxRating.KeyDown,ModExplorer.vb:811,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TxRating_Click,Sub,TxRating.Click,ModExplorer.vb:821,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsClearTextFilters_Click,Sub,TsClearTextFilters.Click,ModExplorer.vb:833,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsClearNotesFilter_Click,Sub,TsClearNotesFilter.Click,ModExplorer.vb:863,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsFilters_Click,Sub,,ModExplorer.vb:878,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsHelpExplorer_Click,Sub,TsHelpExplorer.Click,ModExplorer.vb:889,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsCopyNames_Click,Sub,"TsCopyNames.Click, CmCopyNames.Click",ModExplorer.vb:897,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsAddToRecentMods_Click,Sub,"TsAddToRecentMods.Click, CmAddToRecentMods.Click",ModExplorer.vb:913,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvGroupFilters_ColumnClick,Sub,LvGroupFilters.ColumnClick,ModExplorer.vb:934,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsUndoGroups_Click,Sub,TsUndoGroups.Click,ModExplorer.vb:942,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvPrefixFilters_ColumnClick,Sub,LvPrefixFilters.ColumnClick,ModExplorer.vb:955,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsAddPrefix_Click,Sub,TsAddPrefix.Click,ModExplorer.vb:964,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsEditPrefix_Click,Sub,TsEditPrefix.Click,ModExplorer.vb:975,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsUndoPrefix_Click,Sub,TsUndoPrefix.Click,ModExplorer.vb:991,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvPrefixFilters_Enter,Sub,LvPrefixFilters.Enter,ModExplorer.vb:1005,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,LvPrefixFilters_Leave,Sub,LvPrefixFilters.Leave,ModExplorer.vb:1015,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,TsRemovePrefix_Click,Sub,TsRemovePrefix.Click,ModExplorer.vb:1025,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,ProcessCmdKey,Function,,ModExplorer.vb:1068,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,BgNotes_DoWork,Sub,BgNotes.DoWork,ModExplorer.vb:1099,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,BgNotes_ProgressChanged,Sub,BgNotes.ProgressChanged,ModExplorer.vb:1131,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorer.vb,ModExplorer,BgNotes_RunWorkerCompleted,Sub,BgNotes.RunWorkerCompleted,ModExplorer.vb:1141,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
ModExplorerExtensions.vb,ModExplorerExtensions,MenuItemOperand,Function,,ModExplorerExtensions.vb:29,none,,GAP?,
ModExplorerExtensions.vb,ModExplorerExtensions,Active,Function,,ModExplorerExtensions.vb:38,strong,vaultkeeper/config/settings.py | vaultkeeper/game/game_backup.py | vaultkeeper/game/game_mapper.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModExplorerExtensions.vb,ModExplorerExtensions,ToggleFilter,Sub,,ModExplorerExtensions.vb:47,none,,GAP?,
ModExport.vb,ModExport,ExportFolder,Property,,ModExport.vb:25,none,,GAP?,
ModExport.vb,ModExport,New,Sub,,ModExport.vb:35,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ModExport.vb,ModExport,ExportMod,Function,,ModExport.vb:50,comment,vaultkeeper/ui/main_window.py | vaultkeeper/ui/menu_bar.py,AUTO-PORTED,matched in comment/docstring
ModExport.vb,ModExport,GetExports,Function,,ModExport.vb:79,none,,GAP?,
ModExport.vb,ModExport,GetImports,Function,,ModExport.vb:86,none,,GAP?,
ModExport.vb,ModExport,GetList,Function,,ModExport.vb:124,none,,GAP?,
ModExport.vb,ModExport,ModDataComparer,Function,,ModExport.vb:169,none,,GAP?,
ModExport.vb,ModExportInfo,ModInfo,Property,,ModExport.vb:184,strong,vaultkeeper/game/workshop.py,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModExport.vb,ModExportInfo,ModFolder,Property,,ModExport.vb:189,strong,vaultkeeper/core/constants.py | vaultkeeper/core/mapper.py | vaultkeeper/core/mod_data.py,AUTO-PORTED,
ModExport.vb,ModExportInfo,ModData,Property,,ModExport.vb:201,strong,vaultkeeper/core/group_member.py | vaultkeeper/core/mod_data.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ModExport.vb,ModExportInfo,New,Sub,,ModExport.vb:208,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ModFindAndRename.ModNameInfo.vb,ModNameInfo,CurrentName,Property,,ModFindAndRename.ModNameInfo.vb:23,none,,GAP?,
ModFindAndRename.ModNameInfo.vb,ModNameInfo,NewName,Property,,ModFindAndRename.ModNameInfo.vb:28,strong,vaultkeeper/core/profile_data.py | vaultkeeper/game/game_mapper.py | vaultkeeper/game/play_data_manager.py,AUTO-PORTED,
ModFindAndRename.ModNameInfo.vb,ModNameInfo,Index,Property,,ModFindAndRename.ModNameInfo.vb:33,strong,vaultkeeper/core/file_key.py | vaultkeeper/core/formats/bic_reader.py | vaultkeeper/core/formats/gff_reader.py,AUTO-PORTED,
ModFindAndRename.ModNameInfo.vb,ModNameInfo,Changed,Property,,ModFindAndRename.ModNameInfo.vb:38,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py | vaultkeeper/core/name_edit.py,AUTO-PORTED,
ModFindAndRename.ModNameInfo.vb,ModNameInfo,Selected,Property,,ModFindAndRename.ModNameInfo.vb:47,strong,vaultkeeper/core/install_manager.py | vaultkeeper/game/character_filter.py | vaultkeeper/game/game_mapper.py,AUTO-PORTED,
ModFindAndRename.ModNameInfo.vb,ModNameInfo,Duplicated,Property,,ModFindAndRename.ModNameInfo.vb:53,strong,vaultkeeper/core/change_data.py | vaultkeeper/game/character.py | vaultkeeper/game/character_reference.py,AUTO-PORTED,
ModFindAndRename.ModNameInfo.vb,ModNameInfo,New,Sub,,ModFindAndRename.ModNameInfo.vb:60,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ModFindAndRename.ModNames.vb,ModNames,MatchStart,Property,,ModFindAndRename.ModNames.vb:56,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,MatchCase,Property,,ModFindAndRename.ModNames.vb:72,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/find_files.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,Count,Property,,ModFindAndRename.ModNames.vb:93,strong,vaultkeeper/core/archive.py | vaultkeeper/core/file_data.py | vaultkeeper/core/formats/bic_reader.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,Renames,Property,,ModFindAndRename.ModNames.vb:103,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/name_edit.py | vaultkeeper/core/profile_data.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,ChangeCount,Property,,ModFindAndRename.ModNames.vb:115,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,FoundCount,Property,,ModFindAndRename.ModNames.vb:133,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,DuplicateCount,Property,,ModFindAndRename.ModNames.vb:145,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,Item,Property,,ModFindAndRename.ModNames.vb:165,strong,vaultkeeper/core/file_ops.py | vaultkeeper/core/install_manager.py | vaultkeeper/core/mapper.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,ItemIndex,Property,,ModFindAndRename.ModNames.vb:179,comment,vaultkeeper/ui/controller.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,FoundItem,Property,,ModFindAndRename.ModNames.vb:201,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,NextIndex,Property,,ModFindAndRename.ModNames.vb:216,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,New,Sub,,ModFindAndRename.ModNames.vb:236,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ModFindAndRename.ModNames.vb,ModNames,GetNames,Sub,,ModFindAndRename.ModNames.vb:249,strong,vaultkeeper/game/character_reference.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,FindMods,Function,,ModFindAndRename.ModNames.vb:275,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,SelectFoundIndices,Sub,,ModFindAndRename.ModNames.vb:302,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,IsDuplicate,Function,,ModFindAndRename.ModNames.vb:323,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,Replace,Sub,,ModFindAndRename.ModNames.vb:348,strong,vaultkeeper/core/file_key.py | vaultkeeper/core/formats/bic_reader.py | vaultkeeper/core/formats/erf_reader.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ModFindAndRename.ModNames.vb,ModNames,ReplaceAll,Sub,,ModFindAndRename.ModNames.vb:375,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,SetSelected,Sub,,ModFindAndRename.ModNames.vb:396,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,FindFoundIndex,Function,,ModFindAndRename.ModNames.vb:412,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,IsFoundIndex,Function,,ModFindAndRename.ModNames.vb:437,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,SortNames,Sub,,ModFindAndRename.ModNames.vb:455,none,,Deferred,ModFindAndRename (dead MsFindAndRename) + DocOrganiser Properties/Reset + wizard file-threshold.
ModFindAndRename.ModNames.vb,ModNames,UpdateFoundIndex,Sub,,ModFindAndRename.ModNames.vb:473,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,FindString,Function,,ModFindAndRename.ModNames.vb:495,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
ModFindAndRename.ModNames.vb,ModNames,FindStartsWith,Function,,ModFindAndRename.ModNames.vb:508,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
